station_name
(Bodensee)
(Inn) Bahnhof
-11-
35
A-Magnus-Str.
A.-Fachkliniken
A.-Kasperbauer-Str
A.-Seitz Weg
Minderbetzigau
"Minderoffingen, Dorfstraße"
Mindorf
Minervaplatz
Minettenheim
Minigolf/Camping
Minigolfplatz
"Minihof, Abzw. Ed"
"Minihof, Ort"
"Minihof, Ost"
Minnewitstraße
Minsing
"Minsing, Siedlung"
"Mintraching, Dorfstraße"
Miravilla
Mirsdorf
Mirskofener Str.
Mischelbach
Missener Str./Altenheim
Missener Straße
Missioklinik
"Mistelgau, Ort"
"Mistelgau, Rathaus"
"Mistelgau, Siedlung"
Mistendorf
"Mistlbach, Wh"
Mitarbeiterunterkunft
Mitbühl
Mitgenfeld
Mittagbahn
Mittagstr.
Mittagstr./AOK
Mittbach
Mitte (A)
Mitte (B)
Mitte/Kreisstr.
Mittelau
Mittelbach
"Mittelbach, Ortsmitte"
"Mittelbach, Sportplatz"
Mittelberg
Mittelberger Straße
Mittelburg
"Mitteldachstetten, Kirche"
Mitteldorf
Mitteldorf (b. Igensdorf)
Mitteldorf (b. Königstein)
Mitteldorf (b. Weisendorf)
"Mitteldorf, Abzw"
Mitteldorf/Raiffeisenbank
"Mittelehrenbach, Kirche"
"Mitteleschenbach, Kirche"
"Mitteleschenbach, Schule"
Mittelfelden
"Mittelhembach, Abzw."
Mittelhofen
Mittelmembach
Mittelmühle (b. Dippach)
"Mittelneufnach, Abzw. Bahnhof"
"Mittelneufnach, Ortsmitte"
"Mittelramstadt, Ortsmitte"
Mittelreinbach
"Mittelricht, Ort"
Mittelried
Mittelrieden
Mittelrüsselbach
Mittelschule Ittling
Mittelschule Parkplatz
Mittelschule Wende
Mittelschule/Hallenbad
Mittelschönbronn
Mittelseemoos
Mittelsinn
Mittelsinn Autohaus Paul
Mittelsinn Gresselweg
Mittelsinn Schule
Mittelsinn Sparkasse
Mittelsteig
Mittelsteinach
Mittelsteinach b.Münchsteinach
Mittelstetten
"Mittelstetten, Kirche"
"Mittelstetten, Nord"
"Mittelstetten, Schule"
Mittelstraße
Mittelstreu Kirche
Mittelstreu Schule
Mitteltiefengrün
Mittelwasungen
Mittelweg
"Mittelweg, Frey Wohnen"
Mittelweißenbach
Mittelweißenbach Nord
Mittenheim
Mittenheimer Straße
"Mittenkirchen, Kreuzung"
Mittenwald
Mittenwald (Gr)
Mittenwald Abzw. Luttenseestraße
Mittenwald Dekan-Karl-Platz
Mittenwald Ecke Adolf-Baader-Str./Ludwig
Mittenwald Geigenbauschule
Mittenwald Gh. im Gries
Mittenwald Gröblalm
Mittenwald Gröblweg Abzw. Kranzbergbah
Mittenwald Höhe Gröblweg/Luttensee
Mittenwald Isarhorn
Mittenwald Kasernen
Mittenwald Partenkirchner Straße
Mittenwalder Straße
Mitteraich
"Mitteraich, Abzw"
Mitteraschau
Mitterau
Mitterauerbach
Mitterbrünst
Mitterbuch
Mitterbuchbach
Mitterdorf
Mitterdorf Nr. 3
"Mitterdorf b.Bad Höhenst.,Abzw"
Mitterdorf bei Bad Höhenstadt
"Mitterdorf bei Schöfweg, Abzw"
"Mitterdorf, Sparkasse"
Mitteresch
"Mitterfecking, Dorfstr."
"Mitterfecking, Neues Schulhaus"
"Mitterfecking, Siedlung"
Mitterfeld
Mitterfeldallee
Mitterfelden Abzw. B20
Mitterfeldring
Mitterfeldstraße
"Mitterfels, Abzw. Bf"
"Mitterfels, Kirche"
"Mitterfels, Oberfeldstraße"
"Mitterfels, Siedlung"
"Mitterfels, Waldeck"
"Mitterfirmiansreut, Skizentrum"
Mitterfischen
"Mittergars, Ort"
Mittergolding
Mitterham
Mitterhart
"Mitterharthausen, Wohnbereich"
Mitterhaselbach
Mitterhausen
Mitterhausen Ort
"Mitterhausen, b. Arnst., Abzw"
Mitterhirschberg
Mitterhof
Mitterhöll
"Mitterhörlbach, Ortsmitte"
Mitterkogl
Mitterkreith Ortsmitte
"Mitterkreith, Heide"
Mitterlangau
Mitterleinbach
Mitterleinbach Ort
Mitterlern
Mitterlind
Mitterloh
Mitterlängstraße
Mittermarbach
Mittermarchenbach
Mittermayerstraße
Mittermeierweg
Mittermurnthal
Mittermühle bei Mainburg
Mitternach
Mitterndorf
Mitterpleining
Mitterreuthen
Mitterrimbach
Mitterrohrbach
Mitterrohrenstadt
Mittersberg
"Mitterscheyern, Hauptstraße"
Mitterschida
Mitterschiltern
Mitterschmiddorf
"Mitterschneidhart, Kirche"
"Mitterschneidhart, Kreisstr."
Mittersee
Mittersendling
Mitterskirchen
"Mitterskirchen, Am Sonnenhang"
Mitterstetten
Mittersthal
"Mitterteich, ATS"
"Mitterteich, AWO"
"Mitterteich, Abzw. Martinsklause"
"Mitterteich, Bahnhofstr."
"Mitterteich, Buttenhoferstr."
"Mitterteich, Carl-Zeiss-Str., Aldi"
"Mitterteich, Egelhüll"
"Mitterteich, Eissporthalle/Freibad"
"Mitterteich, Erbstr."
"Mitterteich, Erich-Schott-Str."
"Mitterteich, Gartenstr."
"Mitterteich, Goethestr."
"Mitterteich, Großbüchlberger Str."
"Mitterteich, Großbüchlberger Str. Abzw."
"Mitterteich, Gulg"
"Mitterteich, Johannisplatz"
"Mitterteich, Josef-Seliger-Str."
"Mitterteich, Kohllohstr. Abzw. Großbuchl"
"Mitterteich, Kohllohstr. Abzw. Kurt Schu"
"Mitterteich, Kreuzung Mühlenstr."
"Mitterteich, Marktredwitzer Str., Blumen"
"Mitterteich, Marktredwitzer Str., Elektr"
"Mitterteich, Martin-Zehender-Str."
"Mitterteich, Metzgerei Amft"
"Mitterteich, Museum"
"Mitterteich, Neue Siedlung Abzw. Großens"
"Mitterteich, Oberer Markt"
"Mitterteich, Parkplatz Mittelschule"
"Mitterteich, Porzellinerstr."
"Mitterteich, Robert-Lindig-Platz"
"Mitterteich, Rotkreuzstr."
"Mitterteich, Stiftland Reha Haas"
"Mitterteich, Tafel"
"Mitterteich, Unterer Markt"
"Mitterteich, Vorstädt. Kleinsiedlung"
"Mitterteich, Wiesenst."
"Mitterteich, Zanklgartenstr."
"Mitterwasser, Abzw"
Mitterweg
Mitterwiedenhof
"Mitteröd, Abzw"
"Mittich, Dorfplatz"
"Mittich, Kirchplatz"
"Mittich, Post"
Mittlere Bachstraße
Mittlere Heerbergstraße
Mittlere Heide
Mittlere Rothöfe
Mittlerer Daxstein
Mittlerer Graben
Mittlerer Heuweg
Mittlerer Schwarzenberg
Mittlerer Wirt
Mittling
Mittling Ort
Mittnach
Mitwitz Gh. Wasserschloß
Mitwitz Kronacher Straße
Mitwitz Neundorfer Str.
Mitwitz Schule
Moarstraße
Mobilitätsdrehscheibe Unterer Wöhrd
Mockersdorf
"Mockersdorf, Abzw"
Modelshausen
Modelsmühle
Modlitz
Modlos Abzw. Haghof
Modlos Alte Schule
Modlos Backhaus
Modschiedel
Moggast
Moggenbrunn
Moggendorf
Mohnstr.
Mohnstraße
Mohrenbrücke
Mohrenhausen
Mohrenstraße
Mohrenwirt
Mojergasse
Molberting
Molkenbrunn
Molkerei
Molkerei Bauer
Molkerei Zott
Molkereistraße
Mollebuschallee
Mollenberg/Hüttenweiler
Mollöd
Molsberg
Moltkestraße
Momannsfelden
"Monbrunn, Bushaltestelle"
Monburg
Mondstr.
Mondstraße
"Monham, Wh"
"Monheim, Schule"
Monheimer Straße 9
Moni-Alm
Monte Kaolino/Freizeitpark
Montessori
Montessori-Schule
Montessorischule
Montessoristraße
Moorenbrunn
Moorenbrunnfeld
"Moorenweis, Post"
"Moorenweis, Schule"
Moorkultur
Moorloh
Moorweg
Moorwirtschaft
Moos
Moos (b. Kümmersbruck)
Moos (b. Rottenbuch)
Moos (b.Forstinning)
Moos Abzw.
"Moos bei Grafenwöhr, Abzw"
Moos bei Haag
Moos bei Mühldorf
"Moos bei Plattling, Abzw"
Moos bei Sammerei
Moos bei Schlammersdorf
Moos bei Steinach
"Moos, Abzw."
"Moos, Abzw. Donauweg"
"Moos, Abzw. Haidach"
"Moos, Abzw. Martlstraße"
"Moos, Abzw. Turmweg"
"Moos, Brücke"
Moos-Hof
Moos/Leitgering
Moos/Pfaffenhofen
Moosach
Moosacher St.-Martins-Platz
Moosacher Straße
Moosackerweg
Moosbach
Moosbach (b. Windsbach)
"Moosbach, Abzw. Pfarrhofstr."
"Moosbach, Bhst. GenoBank"
"Moosbach, Im Nahen Feld"
"Moosbach, Kirche"
"Moosbach, Marktplatz"
"Moosbach, Ortsmitte"
"Moosbach, Raiffeisenlagerhaus"
"Moosbach, Schule"
"Moosbach, Sportplatz"
"Moosbach, Viechtacher Str."
Moosbrunn B20
Moosbrunn Ecke Weidenstraße
Moosbräu
Moosburg
"Moosburg, Gymnasium"
"Moosburg, Realschule"
Moosburger Str.
Moosburger Straße
Moosbürg
Moosdorf
Mooseck
Moosen
Moosen (Riedering)
"Moosers, Abzw."
Moosfeld
Moosfeld Gewerbegebiet
Moosfeldstraße
Moosfurthstraße
Moosfürth
Moosgasse
Moosham B15
"Moosham, Abzw"
"Moosham, Gh. Egelseder"
Mooshof
Mooskorb
Moosleite/Bahnhof
Mooslern
Mooslohe
Moosmangstr.
Moosmühl
Moosmühl Abzweig
Moosmühle
Moosmühle bei Aholming
"Moosmühle, Abzw"
Moosrain
Moosrain (Lkr. GAP)
"Moosrain, Ort"
"Moosstetten, Abzw."
Moosstr.
Moosstraße
Moosthann
Moosthenning
Moosweg
Moosweiherstr.
Mooswiese
Mooswinkeln
Mooswirtschaft
Moosäckerstr.
Moosäckerstr./St. Vinzenz
Morabach
Moraltpark
Morgen
Morgenrothmühle
Morisse
Moritz
Moritzplatz
Moritzstr.
Morlesau
Morlesau Cyriakusweg
Morlesau Feuerwehrhaus
Morlitzwinden
Mornthal
Morolding
Morsbach
Morsbrunn
"Morschreuth, Ort"
Morsestraße
Mosacherweg
Mosacherweg Ost
Mosbach (b. Feuchtwangen)
Mosbach (b. Spalt)
"Mosbach, Kindergarten"
Moschendorf
Moselstr.
Moselstraße
Mosenberg (Lkr. LIF)
"Moserholz, WH"
Mosinger Str.
Mossendorf
Mossendorfer Str. 33
Mossweg
Mosterei
Mostholz Nord
Mostholz Süd
Mostrach
Mostviel
Mothen
Motschenbach
Motten Brauerei
Motten Dalherdaer Str.
Motten Grundschule
Motting
Motzach
Motzacher Wald
"Motzenhofen, Ortsmitte"
"Motzenhofen, West"
Motzersreuth
"Motzersreuth, Abzw"
Moulin hus
Mozarthaus/Kolping
Mozartschule
Mozartstr.
Mozartstraße
Muckenbach
Muckendorf
Muckenreuth
Muckenreuth (b. Kirchenping.)
Muckenthal
"Muckenthal, Abzw"
Muckenwinkling
Muderbolz
Muensterschule
Muggenbach
Muggenhof
Muggenthalerstraße
Muglhof
"Muglhof, Abzw."
Muglmühle
Muhr am See
"Muhr am See, Ortsmitte"
Multham
Multivac
Munasiedlung
Munckerstraße
Munding B16
Munding B300
Mundlfing
Mundraching
Mungenhofen
Murglhof
Murnau
Murnau Burggraben B2
Murnau Burggraben Mitte
Murnau Egling
Murnau Grundschule
Murnau James-Loeb-Straße
Murnau Kemmelpark Abzw.
Murnau Kemmelpark Einkaufszentr.
Murnau Klinik Hochried
Murnau Moosrainer Straße
Murnau Neu-Egling
Murnau Ort
Murnau Polizei
Murnau Postamt
Murnau Ramsachleite
Murnau Seehauser Straße
Murnau Seeleiten
Murnau Seidlstraße
Murnau Seniorenheim (Hauptstraße)
Murnau Sollerstr.
Murnau Straßäcker
Murnau UKM/Schwaigangerstr.
Murnau Unfallklinik
Murnau Unterer Dürrenberg
Murnau Weindorf
Murnau Weindorfer Str.
Murnau Westried
Murnauer Straße
Murnauer Weg
Murner See
"Murr, Abzw."
Murstraße
Musau Bf.
Musbach
Muschenried
"Muschenried, Abzw"
Museum
Museum Georg Schäfer
Museum Lothar Fischer
Museum Otto Schäfer
Museum Starnberger See
Museumssteg
Musikschule
Muspillistraße
Mussen
Mussenhausen
Mussinanstraße
Muthen
Muthen 11
Muthilostraße
Muthmannshofen
Muthmannsreuth
Mutschach
Mutschellestraße
Muttenhofen
Muttenshofen
Mutter-Teresa-Straße
Mutzenroth
Mutzenwinkel
"Mutzenwinkel, Abzw"
Muva
Mußstr.
Mywiler
"Mäbenberg, Kirche"
"Mädelhofen, Ort"
Mädelhofer Straße
Mährenhausen
"Mähring, Bingerstr./Rosenbühlstr."
"Mähring, Brücke"
"Mähring, Post"
"Mähring, Treppenstein"
"Mändlfeld, Riedelstraße 18"
Märchenwald
Märenhüll
Märzenbachweg
Märzing
Märzisried
Märzisriederstr.
Mäuchen
Mäuskreut
Mäusleinsmühle
Möbel Reichart
Möbelhaus Schuster
Möbelhof
Möbelzentrum Spessart
Möchs
Möckenau
"Möding, Ortsmitte"
"Mödingen, Hauptstraße"
Mödinger Straße
Mödishofen Bf.
"Mödishofen, Ort"
Mödlenreuth
Mödlitz Kreisverkehr
Mödlitz Ortsmitte
Mödlsbach
Mögendorf
Mögersbronn
Möggingen
Möging
Mögling
Mögling Abzw. Schwarzau
Mögling Einkaufszentrum
Mögstetten
"Möhren, Ortsmitte"
"Möhrendorf, Mitte"
Möhrendorfer Str.
Möllen
Möllersdorf
"Mömbris, Rathaus"
"Mömbris, Schule"
"Mömlingen, Bachstr."
"Mömlingen, Bahnhofstr."
"Mömlingen, Gewerbegebiet"
"Mömlingen, Obernburger Str."
"Mömlingen, Schöne Aussicht"
"Mömlingen, Spessartstr."
"Mömlingen, Sportplatz"
Mönauschule
"Mönchberg, Freizeitanlage"
"Mönchberg, Gh. Zur Brauerei"
"Mönchberg, Rathaus"
Mönchberg-Schule
Mönchbergstraße
Mönchherrnsdorf
Mönchkröttendorf
Mönchröden Lindenstraße Rabersbach
Mönchröden Schafsteg/Lidl/Luther
Mönchröden Schulstr. 8
Mönchröden Teehausgasse
Mönchsambach
Mönchshof
Mönchsondheim Gh. Krone
Mönchsondheim Krautleite
"Mönchsroth, Hauptstraße"
"Mönchsroth, Kirche"
"Mönchsroth, Siedlung"
Mönchsrother Str.
Mönchstockheim Kirche
Mönchstraße
"Möning, Kirche"
Mörgen
Mörikestr.
Mörlach (b. Bechhofen)
"Mörlach, Mitte"
Mörlbach
Mörmoosen
"Mörnsheim, Schule"
Mörsach
"Mörsdorf, Ortsmitte"
Möschenfeld
Möschenfeld Abzw.
Möslberg
Möslstraße
Möslweg
Möstenberg
Möttingen
"Möttingen, Nord"
"Mötzing, Kirche"
"Mößling, Kirche"
"Mößling, Ost"
Mückenwinkel Abzw.
Müdesheim
Mühlackerweg
Mühlbach
Mühlbach (NESSI)
Mühlbach (b. NES)
Mühlbach Mainbrücke
Mühlbach Pfarrheim
Mühlbach Siedlung
Mühlbachbrücke
Mühlbachstraße
Mühlbachweg
Mühlberg
Mühlberg bei Burglengenfeld
Mühlberg bei Hauzenberg
Mühlberg bei Spiegelau
"Mühlberg, Wallfahrtskirche St. Anna"
Mühlbergstr.
Mühlbergweg
Mühlbichl
Mühlbruck
Mühlbühl
"Mühldemmelberg, Abzw"
Mühldorf
Mühldorf (Obb.)
Mühldorf (Petershausen)
"Mühldorf a.Inn, Burhenne"
"Mühldorf a.Inn, Fa.Odu"
"Mühldorf a.Inn, Innstraße/BfS"
"Mühldorf a.Inn, Krankenhaus"
"Mühldorf a.Inn, Mainstraße"
"Mühldorf a.Inn, Piuskirche"
"Mühldorf a.Inn, Rennbahn"
"Mühldorf a.Inn, Schulzentrum"
"Mühldorf a.Inn, Stadtplatz"
"Mühldorf am Inn, Grundschule"
"Mühldorf am Inn, Gymnasium"
"Mühldorf am Inn, Mittelschule"
Mühldorf b Halfing
"Mühldorf, Landratsamt"
Mühldorfer Str. 35
Mühldorfer Str. 57
Mühldorfstraße
Mühle
Mühle -1-
Mühle -2-
Mühle/Alte B13
Mühleck
Mühlen
Mühlen (b. Wörnitz)
"Mühlendorf, Ortsmitte"
Mühlenplatz
Mühlenstr.
Mühlenstraße
Mühlenstraße/Anger
Mühlenweg
Mühleweg
Mühlfeld Aussiedlerhof
Mühlfeld Ortsmitte
Mühlfeldstr.
Mühlfeldstraße
Mühlfeldstraße/Freibad
Mühlgasse
Mühlgasse West
Mühlgraben
Mühlgründlein
"Mühlham, Abzw"
Mühlhausen
"Mühlhausen (Mittelfr, Schule"
Mühlhausen (b. Kastl)
Mühlhausen Am Sportheim
Mühlhausen Wernbrücke
"Mühlhausen, Feuerwehr"
"Mühlhausen, Geibenstett. Str."
"Mühlhausen, Jakobs-Kirche"
"Mühlhausen, Ortsmitte"
"Mühlhausen, Pfarrer-Meier-Weg"
"Mühlhausen, Rathaus"
Mühlhof
Mühlhofer Stift
"Mühlholz, Abzw"
Mühllach
Mühlleite
Mühlmahdweg
Mühlpoint
Mühlreisig
Mühlreit Torfwerk
"Mühlreit, Abzw"
"Mühlried, Schule"
Mühlschlag
Mühlstr.
Mühlstraß
Mühlstraße
Mühlstraße (Ost)
Mühltalstr.
Mühltannen
Mühlthal
Mühlweg
Mühlweg/AOK
Mühlwiesenweg
Mühlwinkl/Wasen
Mühläckerstr.
Mülhausener Straße
Mülheimer Str.
Müller am Baum
Müllerbräu
Müllerstraße
Müllerweg
Mülles
Müllheizkraftwerk
Müllverwertungsanlage
"Münchaurach, Schule"
Münchberg
Münchberg Eichamt
Münchberg Ganghoferstr.
Münchberg Rothenmühle
Münchberg Schlegel
Münchberg Siedlung
"Münchberg, Am Eibenberg"
"Münchberg, Cafe Dora"
"Münchberg, Fa. Schödel"
"Münchberg, Kirchenl.Str."
"Münchberg, Parkschule"
"Münchberg, Schulzentrum"
"Münchberg, Sparnecker Str."
München Hbf
"München, Dorfstraße"
"München, Ostbahnhof"
Münchener Platz
Münchener Str.
Münchener Str./Norma
Münchener Straße
Münchener Straße 25
Münchener Straße/Post
Münchenreuth bei Waldsassen
"Münchenreuth, Kappl b. Waldsassen"
"Münchenreuth, Kirche"
"Münchenreuth, Kreuzlein"
"Müncherlbach, Ort"
Münchham
Münchner Freiheit
Münchner Ring
Münchner Str.
Münchner Str./Norma
Münchner Str./VW
Münchner Str./Würmkanal
Münchner Straße
Münchner-/Birkenriedstraße
Münchner-/Ebersberger Str.
Münchnerauer Straße
Münchs
Münchsdorf
Münchsdorf Kirche
Münchsdorf Siedlung
"Münchsdorf, Kindergarten"
"Münchsdorf, Kirche"
"Münchsdorf, Raiffeisenbank"
"Münchsdorf, Thanndorfer Weg"
Münchsgrün
"Münchshofen, Abzw. Uferstraße"
"Münchshofen, Brunnenstr."
"Münchshofen, Brücke"
"Münchshofen, Schloß"
"Münchshofen, Wh Ortsmitte"
Münchshöfen
Münchsmühle
Münchsmünster
"Münchsmünster, Schwaiger Str."
Münchsreuth
Münchsried
"Münchsried, Mitte"
"Münchsteinach, Ortsmitte"
"Münchszell, Abzw"
Münchzell
Mündling Bf.
"Mündling, Ortsmitte"
Münnerstadt
Münnerstadt Coburger Straße
Münnerstadt Egerlandstraße
Münnerstadt Gymnasium
Münnerstadt Klinik Michelsberg
Münnerstadt Maitalweg
Münnerstadt Marktplatz
Münnerstadt Vogeltal
Münnerstadt Volksschule
Münnerstadt Wannigsmühle
Münsinger Straße
Münster
Münster Kirche
Münster Siedlung
Münster Süd
Münster West
"Münster, Gasthaus"
"Münster, Jobst"
"Münster, Kirche"
"Münsterhausen, Schule"
Münsterschwarzach Abtei
Münsterschwarzach Parkplatz
Münzinghof
Münztor
Mürsbach
Müß
"ND, Donauwörther Straße/Gymnasium"
NMH-Hochofen
Naab
"Naab, 23"
"Naab, Aussiedlerhof Schmid"
"Naab, Feuerwehrhaus"
Naabdemenreuth
"Naabeck, Brücke"
Naabsiegenhofen
Naabstr.
Naabstraße
Naabtalcenter (NAC-Passage)
Naabtalcenter (Sparda-Bank)
Naabwiesen
Nabaltec
Nabburg
"Nabburg, Abzw. Krankenhaus"
"Nabburg, Am Anger/Rewe"
"Nabburg, Am Pfeifferweiher"
"Nabburg, Austraße/Netto"
"Nabburg, Commerzbank"
"Nabburg, Feuerwehrhaus"
"Nabburg, Gh. Krone"
"Nabburg, Kemnather Str./Talweg"
"Nabburg, Kirche"
"Nabburg, Krankenhaus"
"Nabburg, Mittelschule/Altenheim"
"Nabburg, Naabsteg"
"Nabburg, Neunburger Str."
"Nabburg, Raiffeisenbank"
"Nabburg, Realschule"
"Nabburg, Regbg. Str./Jägerring"
"Nabburg, Schulzentrum"
"Nabburg, Sparkasse"
"Nabburg, Unterer Markt"
"Nabburg, Volksschule"
"Nabburg, Äußere Venedig"
Nabburger Str.
Nabburger Straße
"Nabin, Abzw."
"Nachstetten, Hauptstraße"
Nackenberg
Nackendorf
Nadenberg
Nadenbergstraße
"Nadling, Abzw. Hausstein"
Nagel
"Nagel, Abzw. Schulweg"
"Nagel, Hainberg"
"Nagel, Post"
"Nagel, Schule"
"Nagel, Ölbühl"
Nagelbach
Nagelbach-Siedlung
Nagelhof
Nagelschmiedstr.
Nahversorgungszentrum
"Naichen, Hauptstraße"
Naiers
Naila
Naila Abzw. Hölle
Naila Hölle
"Naila, Abzw. Bahnhof"
"Naila, Abzw. Froschgrünerstr."
"Naila, Abzw. Krankenhaus"
"Naila, Evang. Schule"
"Naila, Froschgrünerstr."
"Naila, Gewerbegebiet West"
"Naila, Grundschule"
"Naila, Kaufland"
"Naila, Krankenhaus"
"Naila, Kronacher Straße"
"Naila, Mittelschule"
"Naila, Schule Martinsberg"
"Naila, Schulzentrum"
Nailastraße
Nainsdorf
Nairitz
"Naisa, Ortsmitte"
Nalling
"Nammering, Bf"
"Nammering, Blumen Koller"
"Nammering, Gh. Feichtinger"
Namsenbach
Namsreuth
"Nandlstadt, Sportplatz"
"Nandlstadt, Volksschule"
Nankendorf
Nankendorf (b. Weisendorf)
Nankendorfer Str.
Nankenhof
Nantenbach Bachgrundstraße
Nantenbach Wendeplatte
Nantesbuch
Nanzing
Nanzing/Kreuzung Haid a. Bühl
Napfberg
Narbonner Ring
"Narrenham, Abzw"
Nasbach
Naslitz
Nasnitz
Nassach
Nassen
Nassen (Anw. Bauer)
Nassen (Anw. Meierhofer)
Nassen/Altenkreith
"Nassenbeuren, Ortsmitte"
"Nassenfels, Schule"
Nassenhausen
Nasting
Nationalmuseum/Haus der Kunst
Nationalparkzentrum Lusen
"Nattenhausen, Kirche"
Nattererhof
Natterholz
Natterholzer Straße
"Natternberg, Anw Bruckner"
"Natternberg, Burgwirt Hotel"
"Natternberg, Elypso"
"Natternberg, Fa Solo"
"Natternberg, Siedlung"
Nattersdorf
Nattershofen
Naturbad
Naturbadstr.
Naturdorf Abzw.
Naturkundemuseum
Naturkäserei
Natzing
Nauestraße
Nautiland
Nawiaskystraße
"Nazibühl, Kochheimer Weg"
Naßkamping
Naßlhof
Naßmühlweg
Nebel
Nebelberg
Nebelhornbahn
Nebelhornstr.
Nebelhornstraße
Nebling
Neckarstr.
"Nedensdorf, Mitte"
Nederlinger Straße
Nederlinger Straße (West)
Nederndorf
Neershof
"Nefling, Abzw"
Nehdorf
Neida
"Neidberg, Altenheim"
Neidenstein
Neidhardswinden
Neidling
Neidlingerberg Abzw. Gaisberg
Neidlingerberg Hst 1
Neidlingerberg Hst 2
Neigermühle
Nelkenstraße
Nelkenweg
"Nemering, Anw Köck"
Nemetkerstr.
"Nemmersdorf, Ort"
"Nemschenreuth, Ort"
"Nemsdorf, Ort"
Nendlnach
Nenzenheim Gh. Krone
Nepomukweg Abzw.
Neptunplatz
Nerl
Nerping
Nersingen
"Nersingen, Ortsmitte"
"Nersingen, West"
Nersinger Straße
"Nessating, Bushaltestelle"
Nesselwang
"Nesselwang, Schule"
"Nesselwang, West"
Nesselwanger Straße
"Nestelreuth, Abzw"
Nettelbeckstraße
Nettelkofen
Netterndorf
Nettershausen
Netto
Nettomarkt
"Netzaberg, Haagerstr."
"Netzaberg, Wernherr-v.-Braun-Str."
"Netzaberg,John-F.-Kennedy-Ring"
Netzstahl
"Netzstall, Ortsmitte"
Neu-Ulm Bf.
"Neu-Ulm, Friedhof"
"Neu-Ulm, Gymnasium"
"Neu-Ulm, Hallenbad"
"Neu-Ulm, Mittelschule"
"Neu-Ulm, Rathaus"
"Neu-Ulm, Realschule"
Neu-Ziering
Neuaich
"Neuaign, Abzw. Schachten"
"Neuaign, Abzw. Seugenhof"
Neuallkofen
Neuaubing
Neuaubing West
Neubachling
Neubanz
Neubau (b. Fichtelberg)
Neubau (b. Mitwitz)
Neubau (b. Streitau)
Neubau b Schonstett
Neubauerweg
Neubaugasse
Neubaustraße
Neuberg
Neubergheim Ost
Neubergheim West
Neubergstraße
Neubessingen
Neubeuerer Straße
Neubeuern
Neubiberg
"Neubiberg, Gymnasium"
"Neubiberg, Rathaus"
"Neubiberg, Realschule"
Neubiberger Straße
Neubrand
Neubruck
Neubrunn Neubrunner Dorfstr.
"Neubrunn b Würzburg, Rathaus"
Neuburg (Donau)
"Neuburg (Donau), Anna-von-Philipp-Straße"
"Neuburg (Donau), Berufliches Schulzent."
"Neuburg (Donau), Kollachenweg"
"Neuburg (Donau), Krankenhaus"
"Neuburg (Donau), Landratsamt"
"Neuburg (Donau), Münchener Straße 109"
"Neuburg (Donau), Münchener Straße 155"
"Neuburg (Donau), Ostendschule"
"Neuburg (Donau), Oswaldplatz"
"Neuburg (Donau), Parkschule"
"Neuburg (Donau), Paul-Winter-Schule"
"Neuburg (Donau), Schwalbangerschule"
"Neuburg (Donau), Spitalplatz"
"Neuburg (Donau), Wirtschaftsschule"
Neuburg (Kammel)
Neuburg a. Inn
"Neuburg an der Kammel, Kindergarten"
"Neuburg an der Kammel, Rathaus"
"Neuburg an der Kammel, Schule"
"Neuburg, Abzw"
"Neuburg, Am Schwalbanger"
"Neuburg, Baywa"
"Neuburg, Hallenbad"
"Neuburg, Hofgarten Ri. Bittenbrunn"
Neuburger Str
Neuburger Str.
Neuburger Straße
Neubäu
"Neubäu a.S., Schwärzenbergstr."
"Neubäu am See, Wasserwerk"
"Neubäu, Kirche"
Neubäuermühl
Neubüchling
Neudau
Neudeck
Neudeker Straße
"Neuderting, Kapelle"
Neudeuerling
Neudichau
Neudorf
Neudorf (b. Ansbach)
Neudorf (b. Bad Berneck)
Neudorf (b. Dietenhofen)
Neudorf (b. Ebrach) Abzw.
Neudorf (b. Obertrubach)
Neudorf (b. Pappenheim)
Neudorf (b. Weismain)
Neudorf (b. Wiesenttal)
Neudorf (b.Heiligenstadt)
Neudorf (bei Scheßlitz)
Neudorf 5
Neudorf b.Ebensfeld
Neudorf bei Grafenau
Neudorf bei Grafenau Kirche
Neudorf bei Luhe
Neudorf bei Pentling
Neudorf bei Schauenstein
Neudorf bei Waldsassen
"Neudorf, Bushaltestelle"
"Neudorf, Ort"
"Neudorf, Ost"
"Neudorf, Schlagäcker b.Luhe"
"Neudorf, West"
"Neudorf, b. Marktleuthen"
"Neudorf, bei Georgenberg"
Neudorfer Höhe -1-
Neudorfer Höhe -2-
Neudorfer Höhe -3-
Neudorfer Höhe -4-
Neudrossenfeld Lerchenfeld
Neudrossenfeld Mitte
Neudrossenfeld Rotmainaue
Neudöhlau
"Neudöhlau, Hofer Straße"
Neue Bahnstraße
Neue Bergstraße
Neue Brücke
Neue Garage
Neue Gautinger Str.
Neue Heimat
Neue Heimat Mitte
Neue Heimat Schule
Neue Mitte
Neue Mitte Gartenstadt
Neue Obermayerstraße
Neue Schule
Neue Siedlung
Neue Str.
Neue Straße
Neue Universität
Neue Welt
Neue Wörnitzbrücke
Neue Ziegelhütte
Neuebersbach
Neueglofsheim
Neuenbrunnerweg
"Neuenbuch, Bushaltestelle"
Neuenbürg
Neuendettelsau
"Neuendettelsau, Krankenhaus"
"Neuendettelsau, Schulzentrum"
Neuendorf Frankenstraße
Neuendorf Getr. Rauch
Neuendorf Kirche
